Id,SalePrice
2735,179994.20900301644
2736,179410.50957632303
2737,181212.3643282897
2738,177105.31981148306
2739,193106.29757366586
2740,180514.4628398519
2741,174918.561814378
2742,180036.50606292178
2743,181686.09139922928
2744,182329.00670979015
2745,173615.8123692941
2746,193436.21464092736
2747,182405.14141761974
2748,171957.76762100554
2749,186127.28268928794
2750,196913.03296514472
2751,204644.93551583734
2752,229477.5393862511
2753,195644.1211679851
2754,233017.80330032643
2755,171111.82642289912
2756,183420.27085534742
2757,185552.04267457558
2758,169030.81107555734
2759,169842.9146257395
2760,185145.99089948452
2761,182464.35730148718
2762,179613.53546386858
2763,185069.85619165492
2764,188665.1062836072
2765,216686.90847088213
2766,190754.58104293002
2767,175527.6394770146
2768,175392.28888531757
2769,168996.9734276331
2770,170688.8558238459
2771,168996.9734276331
2772,168996.9734276331
2773,181077.01373659266
2774,179994.20900301644
2775,162737.00856164563
2776,179994.20900301644
2777,166674.86483883098
2778,156138.6672164156
2779,172148.10439057948
2780,172131.18556661735
2781,163214.96533857574
2782,169842.9146257395
2783,171594.01290581978
2784,164767.26743710102
2785,164767.26743710102
2786,172507.62939977468
2787,179892.6960592437
2788,163697.1518214964
2789,166036.17923426063
2790,164665.75449332825
2791,180628.66490159626
2792,159526.66171483177
2793,189033.09070478348
2794,165274.83215596486
2795,165274.83215596486
2796,188758.1598153989
2797,279476.89390033064
2798,183039.59731619954
2799,171187.96113072868
2800,177456.3854086972
2801,169842.9146257395
2802,191731.64312674294
2803,186491.0374044737
2804,229777.84851157886
2805,174284.10591579817
2806,161468.096764486
2807,162652.414441835
2808,187298.91124866533
2809,183234.163791764
2810,177456.3854086972
2811,179719.27811363188
2812,169741.40168196673
2813,180256.45077442945
2814,174220.66032594017
2815,213531.5478019452
2816,225484.69693118884
2817,194586.6946703521
2818,185154.45031146557
2819,146579.53167781312
2820,179042.52515514675
2821,166831.36396048067
2822,223771.66600502335
2823,223137.21010644353
2824,188787.76775733262
2825,190348.52926783895
2826,183881.30880831543
2827,179676.98105372654
2828,190686.90574708153
2829,177748.23512204393
2830,185928.48650773295
2831,171061.06995101273
2832,195969.8085292561
2833,188643.95775365454
2834,185848.12209391283
2835,178792.97250170534
2836,178792.97250170534
2837,190145.5033802934
2838,194438.65496068346
2839,191998.11460414645
2840,176124.0280216796
2841,178606.86543812192
2842,196177.06412279213
2843,174664.77945494605
2844,183314.52820558412
2845,169842.9146257395
2846,181390.01197989204
2847,179435.8878122662
2848,186288.01151692818
2849,176297.44596729142
2850,184080.10498987042
2851,230467.2905880356
2852,186973.22388739436
2853,186973.22388739436
2854,158147.77756191834
2855,176652.74127049613
2856,175684.13859866429
2857,174918.561814378
2858,176492.0124428559
2859,176513.16097280858
2860,172549.92645968002
2861,207626.87823916244
2862,169682.18579809926
2863,173438.16471769175
2864,186169.57974919328
2865,154933.20100911395
2866,150056.3500020305
2867,168810.86636404967
2868,172473.79175185045
2869,176217.08155347133
2870,207115.08381430808
2871,174275.64650381712
2872,173598.89354533196
2873,187556.9233140878
2874,185450.5297308028
2875,166586.0410130298
2876,168996.9734276331
2877,160110.3611415252
2878,179144.0380989195
2879,182379.76318167654
2880,165575.14128129263
2881,231512.02796769704
2882,191837.38577650624
2883,173945.7294365556
2884,191499.00929726366
2885,199493.1536193693
2886,205372.44494620885
2887,170215.1287529063
2888,168996.9734276331
2889,175485.34241710926
2890,169123.86460734904
2891,177710.16776812915
2892,191693.57577282816
2893,177456.3854086972
2894,175426.12653324183
2895,163701.38152748693
2896,155639.56190953281
2897,239125.49875065475
2898,174855.11622452
2899,177947.03130359892
2900,186254.17386900392
2901,351305.7610315462
2902,173641.1906052373
2903,196989.1676729743
2904,188356.33774629835
2905,271567.3436980357
2906,169081.56754744373
2907,150661.19795867658
2908,182413.6008296008
2909,189451.83159784615
2910,145606.69929999075
2911,145665.9151838582
2912,195999.4164711898
2913,145873.17077739426
2914,145843.56283546056
2915,147577.7422915787
2916,147400.09463997633
2917,223983.15130454995
2918,183551.39174105393
2919,180108.41106476082
